titre,prix,surface,pieces,quartier,type_bien,prix_m2,url,source,score_marche,etage,parking,balcon,vue_mer,etat_bien,score_jeune_couple,tags,resume_ia
"Dernier étage, lumière, terrasse, parkings",281000,61.0,3,La Palasse,appartement,4606.56,https://www.bienici.com/annonce/hektor-argentgroupimmo-1012,Agence,Opportunite,,True,True,False,bon_etat,3,"[""parking_inclus"", ""lumineux"", ""grande_terrasse"", ""calme"", ""proche_transports""]","3 pièces dernier étage lumineux à La Palasse avec terrasse et parkings. 61m² à 281k€. Bon état, bien positionné sur le marché. Idéal pour couple cherchant calme et commodités."
Vente Appartement 3 pièces,281333,60.0,3,Valbertrand,appartement,4688.88,https://www.bienici.com/annonce/iad-france-1984958,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif""]","Appartement 3 pièces à Valbertrand, 60 m² à 281k€. Prix/m² compétitif identifié comme opportunité marché. Petit espace résidentiel adapté primo-accédants."
T4/5 JARDIN - LA BARRE,282000,100.0,4,La Serinette - La Barre,appartement,2820.0,https://www.bienici.com/annonce/hektor-lpaimmo-27260,Agence,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""calme""]","Spacieux T4/5 de 100m² avec jardin à La Barre. Prix accessible 282k€. Quartier calme, idéal pour famille ou investissement. Détails de parking à clarifier."
Toulon Centre – Place d’Armes | Grand appartement 98 m² au cœur de la ville – Ascenseur,282000,98.0,5,Centre-ville,appartement,2877.55,https://www.bienici.com/annonce/safti-1-1561245,Mandataire,Opportunite,,False,False,False,inconnu,2,"[""centre_ville"", ""proche_transports"", ""investissement_locatif""]","Grand T5 de 98m² en cœur de ville avec ascenseur. Bien positionné pour investisseurs mais prix élevé. Manque parking, balcon et vue. Idéal locataires urbains plutôt que jeune couple."
Vente Appartement 5 pièces,282000,96.0,5,Centre-ville,appartement,2937.5,https://www.bienici.com/annonce/iad-france-1991597,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""centre_ville"", ""coup_de_coeur""]",Appartement 5 pièces de 96m² en centre-ville toulonnais à 282000€. Opportunité intéressante avec bon rapport surface-prix. Détails sur aménagements et état à confirmer.
TOULON : FX T4 rénové 70 m² – Petit Bois / Mourillon / Cap Brun (Plage à pied) :,282000,70.0,4,Le Mourillon - La Mitre - Fort Lamalgue,appartement,4028.57,https://www.bienici.com/annonce/dr-house-immo-1-2123885,Agence,Opportunite,,False,False,True,bon_etat,3,"[""vue_mer"", ""proche_transports"", ""lumineux"", ""calme""]","T4 rénové 70m² au Mourillon, à pied de la plage. Bien situé avec vue mer, bon état général. Prix élevé et pas de parking constituent les principaux inconvénients pour jeune couple."
"Centre ville, lumière, balcon, parking",282000,65.0,3,Saint-Jean du Var,appartement,4338.46,https://www.bienici.com/annonce/hektor-argentgroupimmo-1000,Agence,Opportunite,,True,True,False,inconnu,3,"[""centre_ville"", ""parking_inclus"", ""lumineux"", ""proche_transports""]",Appartement 3 pièces en centre-ville avec parking et balcon. 65m² bien lumineux mais prix au m² élevé. Position de marché favorable offre une opportunité d'achat.
Vente Appartement 3 pièces,282000,61.0,3,Valbertrand,appartement,4622.95,https://www.bienici.com/annonce/iad-france-2012321,Mandataire,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]","3 pièces 61m² à Valbertrand, 282k€. Prix/m² élevé (4623€). Opportunité marché mais sans parking ni balcon. Quartier secondaire tolonnais nécessitant vérification état du bien."
,282225,82.35,5,Saint-Roch,appartement,3427.14,https://www.bienici.com/annonce/century-21-202_3648_739,CENTURY 21 Le Mourillon,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]",Appartement de 5 pièces à Saint-Roch (82m²) positionné comme opportunité marché à 282k€. Bon potentiel d'espace mais manque de clarté sur équipements et finitions.
DERNIER ETAGE A TOULON EST - SUPERBE T3 AVEC TERRASSE DE 13 M²,283000,62.0,3,Toulon,appartement,4564.52,https://www.bienici.com/annonce/mgc-BPTLNJEGO281474977326861,BONAPARTE PROMOTION TOULON,Opportunite,,False,True,False,bon_etat,3,"[""grande_terrasse"", ""lumineux"", ""coup_de_coeur""]","Dernier étage T3 de 62m² à Toulon Est avec terrasse 13m² très lumineuse. Bon état, bien agencé, mais prix élevé (283k€) et absence de parking freinent l'acquisition pour jeunes couples."
Appartement Toulon 3 pièce(s) 59 m2,284000,59.0,3,Beaulieu,appartement,4813.56,https://www.bienici.com/annonce/immo-facile-58164082,KEYMEX Ambitions,Opportunite,,False,False,False,inconnu,2,"[""proche_transports"", ""investissement_locatif""]","3 pièces compact à Beaulieu, 59m² à 284k€. Prix au m² élevé, surface réduite. Bon quartier mais peu d'espace pour couple avec projets."
Appartement F5 + Studio + Garage Le Faron,285000,112.9,6,Darboussèdes,appartement,2524.36,https://www.bienici.com/annonce/hektor-royal-immo-30789,Agence,Opportunite,,True,False,False,inconnu,3,"[""parking_inclus"", ""investissement_locatif""]",Appartement F5 + studio + garage à Darboussèdes. 113m² pour 285k€. Bien dimensionné avec stationnement inclus. Configuration atypique idéale pour investisseurs ou familles cherchant flexibilité.
Grand appartement T3 jardin place de parking privé,285000,89.0,4,Porte d'Italie,appartement,3202.25,https://www.bienici.com/annonce/megagence-1-196634,Mandataire,Opportunite,,True,False,False,inconnu,4,"[""parking_inclus"", ""investissement_locatif"", ""opportunite""]","Grand T3 de 89m² avec jardin et parking privé à Porte d'Italie. Prix compétitif à 285000€. Espace confortable pour couple cherchant stabilité, proximité commodités et stationnement sécurisé."
,285000,82.94,4,Le Mourillon - La Mitre - Fort Lamalgue,appartement,3436.22,https://www.bienici.com/annonce/century-21-202_3648_757,CENTURY 21 Le Mourillon,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""calme"", ""investissement_locatif""]","Appartement 4 pièces au Mourillon, 83 m², 285 000€. Bon potentiel investissement dans quartier résidentiel attractive. Configuration spacieuse, prix accessible, secteur calme prisé."
TOULON - LE MOURILLON,289000,83.5,3,Le Mourillon - La Mitre - Fort Lamalgue,appartement,3461.08,https://www.bienici.com/annonce/hektor-royal-immo-30484,Agence,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]",3 pièces de 83.5m² au Mourillon à 289000€. Quartier prisé avec transports accessibles. Prix/m² élevé mais opportunité marché. Détails manquants sur aménagements.
"Appartement T3 - terrasse et parking - 58,45m2",289000,58.45,3,La Palasse,appartement,4944.4,https://www.bienici.com/annonce/hektor-royal-immo-31080,Agence,Opportunite,,True,True,False,bon_etat,3,"[""parking_inclus"", ""grande_terrasse"", ""investissement_locatif""]",T3 compact à La Palasse avec terrasse et parking. Prix/m² élevé mais bien équipé. Surface limitée adaptée couple sans enfants. Positionné opportunité marché.
Vente Appartement 3 pièces,289000,58.0,3,La Palasse,appartement,4982.76,https://www.bienici.com/annonce/iad-france-1917551,Mandataire,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif"", ""opportunite""]","3 pièces 58m² à La Palasse, 289k€. Prix/m² élevé (4983€). Positionnement marché opportune. Manque détails sur état, équipements et commodités pour évaluation complète."
2 pièces avec terrasse et parking,289000,41.0,2,Le Cap Brun - Le Petit Bois,appartement,7048.78,https://www.bienici.com/annonce/hektor-argentgroupimmo-903,Agence,Opportunite,,True,False,False,inconnu,3,"[""parking_inclus"", ""investissement_locatif""]",Petit appartement 2-pièces au Cap Brun avec parking et terrasse. 41m² pour 289k€. Bon potentiel investissement locatif mais espace limité pour vie de couple.
GRAND T3 DE CHARME EN PARFAIT ETAT,289500,83.35,3,Les Routes,appartement,3473.31,https://www.bienici.com/annonce/netty-company53836wbe-appt-14161,Agence,Opportunite,,False,False,False,bon_etat,3,"[""coup_de_coeur"", ""proche_transports"", ""lumineux""]","T3 charmant de 83m² en parfait état aux Routes. Surface généreuse, bon potentiel pour jeune couple cherchant espace. Prix marché, quartier bien desservi. Absence parking et extérieur à considérer."
Vente Appartement 3 pièces,290000,100.0,3,Ubac - Dardennes - Barbasse - Mont Faron,appartement,2900.0,https://www.bienici.com/annonce/iad-france-1828680,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""centre_ville""]","Opportunité immobilière: 3 pièces de 100m² à 290000€ dans le quartier Ubac-Dardennes-Barbasse. Prix au m² compétitif (2900€), bien adapté pour investisseurs ou jeunes couples cherchant surface habitable à prix abordable."
Toulon Centre ville,290000,100.0,5,Haute-ville,appartement,2900.0,https://www.bienici.com/annonce/ag832760-508255598,Agence,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""centre_ville"", ""investissement_locatif""]","Opportunité en centre-ville haute-ville. 5 pièces, 100m² à 290k€. Bien positionné marché, idéal investissement locatif ou résidence principale. Données partielles sur finitions et équipements."
Bas de villa T3/T4 + dépendance de 15 m2,290000,99.0,4,Ubac - Dardennes - Barbasse - Mont Faron,maison,2929.29,https://www.bienici.com/annonce/ag311656-496805780,Mandataire,Opportunite,0,False,False,False,inconnu,3,"[""calme"", ""investissement_locatif""]","Bas de villa T3/T4 à 290k€ avec dépendance 15m² aux Dardennes. Opportunité marché en zone résidentielle calme. Espace convenable pour jeune couple, stationnement à vérifier."
EXCLUSIVITE TOULON HAUTE VILLE APPARTEMENT 86M2 AVEC ASCENSEUR,290000,86.0,3,Haute-ville,appartement,3372.09,https://www.bienici.com/annonce/safti-1-1588415,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""centre_ville""]","Exclusivité 86m² 3 pièces avec ascenseur en Haute-Ville à 290k€. Localisation privilégiée mais prix au m² élevé, sans parking ni balcon. Bon potentiel pour investisseur locatif."
Appartement  4 pièce(s) 83 m2 avec vue,290000,83.0,4,La Serinette - La Barre,appartement,3493.98,https://www.bienici.com/annonce/ag440414-484798559,Mandataire,Opportunite,,False,True,True,inconnu,3,"[""vue_mer"", ""proche_transports"", ""lumineux""]","4 pièces 83m² avec vue à La Serinette. 290k€, bon rapport surface/prix. Manque infos parking et travaux. Opportunité pour couple cherchant espace abordable."
TOULON CLARET,290000,82.2,3,Claret,appartement,3527.98,https://www.bienici.com/annonce/hektor-lpaimmo-27247,Agence,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]","Appartement T3 de 82m² à Claret, Toulon. Prix 290k€ (3528€/m²) positionné opportunité marché. Quartier dynamique avec bons transports. Manque détails sur état et équipements."
Appartement Toulon 4 pièce(s) 78 m2,290000,78.0,4,Le Port,appartement,3717.95,https://www.bienici.com/annonce/immo-facile-58274305,Immo de France Toulon,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""centre_ville""]","4 pièces de 78m² à 290k€ au Port. Bien dimensionné pour couple, prix marché opportun. Manque parking et balcon. Zone dynamique mais sans détails travaux."
TOULON HAUTE VILLE - 74m2 ENTIEREMENT RENOVE,290000,74.0,3,Haute-ville,appartement,3918.92,https://www.bienici.com/annonce/hektor-centreville-390626,IBOX Jaurès,Opportunite,,False,False,False,neuf,3,"[""centre_ville"", ""lumineux"", ""coup_de_coeur""]",3 pièces entièrement rénové en Haute-Ville Toulon. 74m² au prix/m² élevé. Quartier attractif et bien desservi mais superficie compacte. Investissement qualité avec peu de travaux.
Vente Appartement 3 pièces,290000,58.0,3,La Palasse,appartement,5000.0,https://www.bienici.com/annonce/iad-france-1944369,Mandataire,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]",Appartement 3 pièces de 58m² à La Palasse. Prix de 290000€ représente une opportunité marché mais reste onéreux pour la surface. Détails manquants sur état et équipements.
Vente Appartement 5 pièces,291000,100.0,5,Haute-ville,appartement,2910.0,https://www.bienici.com/annonce/iad-france-1956005,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""opportunite_marche"", ""espace_suffisant"", ""centre_ville""]",5 pièces de 100m² en Haute-ville à 291000€. Prix/m² avantageux (2910€). Configuration spacieuse mais absence parking. Détails travaux et équipements à préciser.
À vendre : Appartement lumineux 4 pièces à Toulon - St Roch -Garage.,294200,86.0,4,Barbès,appartement,3420.93,https://www.bienici.com/annonce/nestenn-1-99939442246,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol ",Opportunite,,True,False,False,bon_etat,3,"[""parking_inclus"", ""lumineux"", ""investissement_locatif""]","4 pièces lumineux de 86m² à Barbès avec garage inclus. Prix accessible (3421€/m²). Bon état, espace suffisant pour jeune couple, mais sans caractère particulier ni vue."
TOULON PLACE PUGET  : APPARTEMENT OU BUREAU TRAVERSANT TYPE,295000,143.65,5,Centre-ville,appartement,2053.6,https://www.bienici.com/annonce/hektor-fontpre-390094,IBOX Ecoquartier Font Pré,Opportunite,,False,False,False,inconnu,3,"[""centre_ville"", ""proche_transports"", ""lumineux"", ""investissement_locatif""]","Appartement traversant de 143m² (5 pièces) à Place Puget, centre-ville toulonnais. Prix compétitif à 295000€. Bon potentiel pour jeune couple privilégiant vie urbaine et accessibilité."
,295000,89.62,4,Haute-ville,appartement,3291.68,https://www.bienici.com/annonce/century-21-202_3064_4843,CENTURY 21 Colbert Immobilier,Opportunite,,False,False,False,inconnu,2,"[""centre_ville"", ""coup_de_coeur""]","4 pièces de 89.6m² en Haute-ville, Toulon. Prix 295k€ (3292€/m²), positionné comme opportunité marché. Manque détails sur parking, balcon et état général du bien."
TOULON - HAUTE VILLE,295000,85.76,3,Haute-ville,appartement,3439.83,https://www.bienici.com/annonce/hektor-centreville-388170,IBOX Jaurès,Opportunite,,False,False,False,inconnu,3,"[""centre_ville"", ""investissement_locatif""]",Appartement 3 pièces de 86m² à Toulon Haute-ville au prix de 295000€. Positionné comme opportunité marché. Localisation centrale appréciée mais détails sur équipements manquants.
Pied dans l'eau,295000,70.0,3,Porte d'Italie,appartement,4214.29,https://www.bienici.com/annonce/safti-1-1527566,Mandataire,Opportunite,,False,True,True,inconnu,3,"[""vue_mer"", ""proche_transports"", ""coup_de_coeur""]","Appartement 3 pièces 70m² en front de mer à Porte d'Italie. Vue mer, situation attractive. Prix 295k€ positionnée comme opportunité. Pas de parking. Idéal pour amateurs de bord de mer."
MOURILLON LAMALGUE T4 69m² avec 21m² de terrasse et garage,295000,67.0,4,Le Mourillon - La Mitre - Fort Lamalgue,appartement,4402.99,https://www.bienici.com/annonce/ag832760-492359102,Agence,Opportunite,,True,True,True,bon_etat,4,"[""vue_mer"", ""parking_inclus"", ""grande_terrasse"", ""proche_transports"", ""coup_de_coeur""]","T4 Mourillon 67m² + 21m² terrasse et garage. Quartier bord de mer apprécié, bien entretenu, opportunité marché. Idéal pour couple cherchant espace et qualité de vie."
Vente Appartement 4 pièces,295000,67.0,4,Le Mourillon - La Mitre - Fort Lamalgue,appartement,4402.99,https://www.bienici.com/annonce/iad-france-1892648,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]",Appartement 4 pièces au Mourillon à 295k€. Surface correcte de 67m². Quartier attractif mais prix au m² élevé. Détails manquants sur équipements et condition du bien.
